599.0;Set
699.0;Western Dress
1033.0;kurta
0.0;Set
0;Western Dress
563.0;Set
499.0;kurta
435.0;Set
1129.0;kurta
885.0;Set
635.0;Set
295.0;kurta
885.0;kurta
939.0;Set
458.0;Set
1129.0;Set
1096.0;Set
382.0;Western Dress
544.0;Set
432.0;Top
399.0;kurta
414.29;kurta
734.29;kurta
511.0;kurta
380.0;kurta
449.0;Set
774.0;Top
1389.0;Ethnic Dress
759.0;Set
879.0;kurta
693.0;Top
824.0;kurta
1299.0;kurta
759.0;Set
295.0;kurta
635.0;kurta
725.0;kurta
517.0;kurta
999.0;Set
0;Western Dress
385.71;Ethnic Dress
574.0;Set
1299.0;kurta
725.0;Set
487.0;Top
292.0;Set
777.0;Set
313.33;kurta
665.0;Set
499.0;Set
618.0;Top
442.0;kurta
437.14;Top
1147.0;kurta
771.0;Set
545.0;Western Dress
735.0;Set
788.0;Set
771.0;kurta
818.0;kurta
479.0;Western Dress
0;Western Dress
759.0;Set
833.0;Set
0;Ethnic Dress
631.0;Set
350.48;Set
832.0;kurta
614.0;kurta
325.0;kurta
468.0;Top
771.0;Western Dress
333.0;Top
1442.0;Set
633.0;Set
318.0;kurta
278.1;Set
487.0;Set
0;kurta
1120.0;Western Dress
0;Set
471.0;Set
0;kurta
424.0;kurta
435.0;kurta
0.0;Set
696.0;Set
0;Top
847.0;Set
999.0;Set
1112.0;Ethnic Dress
645.0;kurta
477.0;kurta
786.0;Set
771.0;kurta
1138.0;kurta
625.0;kurta
533.0;kurta
597.0;Top
1281.0;Set
474.0;Set
568.0;Set
301.0;Set
487.0;kurta
725.0;kurta
530.0;Top
383.0;Set
641.0;Top
549.0;Set
1299.0;Set
522.86;Western Dress
709.0;kurta
859.0;Set
788.0;Set
529.0;Top
771.0;Set
590.0;kurta
1140.0;Set
682.0;Set
771.0;Set
654.0;Set
599.0;Set
859.0;kurta
735.0;kurta
725.0;kurta
568.0;kurta
357.0;Set
842.86;kurta
1176.0;Set
308.0;kurta
729.0;Western Dress
735.0;kurta
458.0;Set
1388.0;Top
301.0;Set
362.0;kurta
432.0;Set
437.14;Set
635.0;Set
591.0;kurta
788.0;kurta
469.0;Set
459.0;Western Dress
533.0;Top
336.19;kurta
653.0;Set
416.0;kurta
435.0;kurta
646.0;Set
1323.0;Top
487.0;Set
432.0;kurta
725.0;kurta
1149.0;Set
1018.0;Top
399.0;Set
599.0;Set
399.0;Top
364.0;kurta
635.0;kurta
752.0;kurta
771.0;Set
517.0;Set
526.0;Set
533.0;kurta
771.0;kurta
399.0;Set
486.0;Western Dress
1112.0;Set
999.0;Set
1166.0;Set
471.0;Set
574.0;Set
968.0;Set
769.0;Western Dress
345.0;Set
568.0;kurta
549.0;kurta
735.0;Set
635.0;Set
771.0;kurta
446.0;kurta
666.0;kurta
0;kurta
0.0;kurta
899.0;Western Dress
783.0;Western Dress
788.0;kurta
495.0;Set
417.0;Set
301.0;Western Dress
825.0;kurta
357.0;kurta
597.0;kurta
589.0;Set
563.0;Set
1163.0;Set
886.0;Blouse
457.0;kurta
635.0;kurta
399.0;kurta
749.0;kurta
1133.0;kurta
1399.0;Set
329.0;Western Dress
1163.0;Western Dress
416.0;Set
653.0;Set
771.0;kurta
330.0;Set
1388.0;kurta
399.0;Western Dress
380.0;Top
537.0;Top
999.0;Set
1140.0;Set
362.0;Set
665.0;Set
480.0;Blouse
786.0;kurta
432.0;kurta
700.0;Set
0;Set
788.0;Western Dress
764.0;kurta
0;Western Dress
499.0;kurta
579.0;Set
375.0;Set
734.29;kurta
549.0;Western Dress
1138.0;kurta
735.0;kurta
665.0;Set
759.0;Top
725.0;Top
0;kurta
799.0;Western Dress
387.0;kurta
588.0;kurta
493.0;Western Dress
435.0;Set
545.0;kurta
589.0;kurta
0;kurta
433.0;kurta
1186.0;kurta
798.0;Set
597.0;kurta
449.0;Set
626.0;Set
399.0;Set
431.0;kurta
1099.0;Set
648.0;Top
737.0;Set
1354.0;Set
666.0;Western Dress
399.0;Western Dress
475.0;Set
469.0;Set
1294.0;Set
563.0;Set
301.0;Set
999.0;Western Dress
648.0;kurta
0;Set
635.0;kurta
969.0;Set
666.0;Top
363.0;kurta
635.0;Western Dress
406.0;kurta
1099.0;Western Dress
771.0;kurta
468.0;kurta
857.0;Set
435.0;Set
382.0;Top
316.0;Set
582.0;kurta
696.0;Set
696.0;kurta
788.0;Set
654.0;kurta
507.0;kurta
631.0;Set
626.0;kurta
626.0;Set
387.0;Set
1133.0;kurta
847.0;Set
1250.0;kurta
0;Set
383.0;kurta
575.0;Set
771.0;kurta
357.0;kurta
517.0;Set
458.0;kurta
635.0;Set
690.0;kurta
434.0;Set
1287.0;kurta
0;Set
473.0;kurta
416.0;Western Dress
735.0;kurta
771.0;kurta
487.0;Set
665.0;Set
625.0;Set
561.0;kurta
399.0;Western Dress
459.0;kurta
545.0;Western Dress
1186.0;Set
599.0;Western Dress
399.0;kurta
613.0;Western Dress
568.0;Set
376.0;Set
612.0;Western Dress
330.0;kurta
517.0;Set
459.0;Western Dress
